Cpu,mae,mse,rmse,File,population,generation,crossover,pc
2.033154,0.9327436646526046,1.9726797013373751,1.4045211644319835,vladislavleva-3.training.csv,282,16,0.08,0.51
7.030568,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,424,39,0.05,0.6
2.9426900000000002,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,195,33,0.57,0.62
2.8518190000000003,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,464,12,0.77,0.59
7.763063000000002,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,463,36,0.44,0.85
4.989858,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,253,41,0.48,0.9
8.125656,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,448,39,0.32,0.11
9.959716,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,463,47,0.66,0.31
6.009795,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,319,45,0.37,0.94
5.071822999999998,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,386,34,0.62,0.4
5.901059,0.8723148529963294,1.907568418679373,1.3811475006962053,vladislavleva-3.training.csv,334,45,0.88,0.27
1.5687879999999998,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,125,26,0.6,0.46
2.029743,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,111,39,0.66,0.85
2.129367,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,121,38,0.54,0.31
0.6923870000000001,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,137,10,0.71,0.31
4.248741000000001,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,294,35,0.09,0.76
2.142246,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,330,13,0.99,0.24
3.648622,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,206,36,0.89,0.99
3.0042090000000004,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,223,31,0.29,0.06
4.578668,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,477,22,0.18,0.84
1.917757,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,282,16,0.08,0.51
6.920159000000001,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,424,39,0.05,0.6
2.4958990000000005,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,195,33,0.57,0.62
2.340816,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,464,12,0.77,0.59
6.419984,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,463,36,0.44,0.85
3.880524,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,253,41,0.48,0.9
6.4649339999999995,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,448,39,0.32,0.11
8.452611,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,463,47,0.66,0.31
5.3928210000000005,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,319,45,0.37,0.94
4.809828,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,386,34,0.62,0.4
5.417969,0.20831193064146275,0.07540945893895026,0.27460782752673,keijzer-10.training.csv,334,45,0.88,0.27
1.542311,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,125,26,0.6,0.46
2.1589780000000003,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,111,39,0.66,0.85
2.170123,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,121,38,0.54,0.31
0.6978659999999999,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,137,10,0.71,0.31
4.62573,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,294,35,0.09,0.76
2.187335,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,330,13,0.99,0.24
3.608158,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,206,36,0.89,0.99
3.323428,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,223,31,0.29,0.06
5.094755999999999,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,477,22,0.18,0.84
2.114068,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,282,16,0.08,0.51
7.330342999999999,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,424,39,0.05,0.6
2.973624,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,464,12,0.77,0.59
3.0496349999999994,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,195,33,0.57,0.62
7.625412999999999,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,463,36,0.44,0.85
4.851441,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,253,41,0.48,0.9
8.32902,0.15249510433438931,0.024721933107198942,0.15723209948098685,nguyen-7.training.csv,448,39,0.32,0.11
6.026358,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,319,45,0.37,0.94
9.820742999999998,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,463,47,0.66,0.31
5.083268,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,386,34,0.62,0.4
5.622779,0.4454663147691112,0.2400624619359505,0.4899616943557429,nguyen-7.training.csv,334,45,0.88,0.27
1.54659,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,125,26,0.6,0.46
1.986756,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,111,39,0.66,0.85
2.102923,2.676050554841962,9.895449563766636,3.1457033496130298,vladislavleva-6.training.csv,121,38,0.54,0.31
0.6487670000000001,2.686857890502723,9.891388374509397,3.145057769661695,vladislavleva-6.training.csv,137,10,0.71,0.31
4.1972130000000005,2.636027839404745,10.19890251971691,3.193572062709234,vladislavleva-6.training.csv,294,35,0.09,0.76
2.01914,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,330,13,0.99,0.24
3.214195,2.6713841170907147,9.903051920917923,3.1469114892093684,vladislavleva-6.training.csv,206,36,0.89,0.99
2.8740959999999998,2.6871543782571643,9.891543624064658,3.145082451075752,vladislavleva-6.training.csv,223,31,0.29,0.06
4.3217170000000005,2.676208186575511,9.895254351552817,3.145672321071096,vladislavleva-6.training.csv,477,22,0.18,0.84
1.9013419999999999,2.758781829341681,10.877017600766935,3.29803238321987,vladislavleva-6.training.csv,282,16,0.08,0.51
6.578422,2.758781829341681,10.877017600766935,3.29803238321987,vladislavleva-6.training.csv,424,39,0.05,0.6
2.947043,2.6871543782571643,9.891543624064658,3.145082451075752,vladislavleva-6.training.csv,195,33,0.57,0.62
2.783649,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,464,12,0.77,0.59
7.094388,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,463,36,0.44,0.85
4.343103,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,253,41,0.48,0.9
7.1034820000000005,2.653780304481712,9.96348663217983,3.1564991101186504,vladislavleva-6.training.csv,448,39,0.32,0.11
8.986664000000003,2.651389704523233,9.975565363533246,3.158411841975844,vladislavleva-6.training.csv,463,47,0.66,0.31
5.5228660000000005,2.677872893809707,9.893438493291141,3.1453836798220878,vladislavleva-6.training.csv,319,45,0.37,0.94
5.042628,2.6861757636863555,9.891085263876807,3.1450095808879195,vladislavleva-6.training.csv,386,34,0.62,0.4
5.927942,2.673260304558636,9.899571280365317,3.1463584157507096,vladislavleva-6.training.csv,334,45,0.88,0.27
2.2676950000000002,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,282,16,0.08,0.51
2.524328,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,332,14,0.05,0.62
3.819147,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,296,26,0.24,0.41
4.952121,0.4358624722856769,0.35372261496614504,0.5947458406463597,keijzer-5.training.csv,293,33,0.41,0.47
1.9237970000000002,0.40360085306244187,0.32831895277045026,0.5729912327169153,keijzer-5.training.csv,257,15,0.52,0.39
2.9689560000000004,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,270,24,0.11,0.56
2.15802,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,312,13,0.31,0.89
2.255525,0.4032779059921792,0.3379498287441274,0.5813345239568414,keijzer-5.training.csv,297,15,0.3,0.44
1.7247990000000002,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,239,17,0.18,0.71
3.034276,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,396,18,0.08,0.39
3.823921,0.438525416227044,0.3729099606068956,0.6106635412458284,keijzer-5.training.csv,332,26,0.16,0.35
2.129857,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,280,17,0.24,0.31
0.713607,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,83,19,0.11,0.25
2.369377,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,193,25,0.37,0.92
3.3978050000000004,0.3897001465810821,0.325173134505935,0.5702395413384931,keijzer-5.training.csv,450,15,0.25,0.71
4.087925,0.40360085306244187,0.32831895277045026,0.5729912327169153,keijzer-5.training.csv,262,32,0.33,0.87
6.578060000000001,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,407,36,0.15,0.92
2.7128490000000003,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,327,21,0.08,0.6
2.428727,0.5695144345979386,0.6508603650377057,0.8067591741267686,keijzer-5.training.csv,316,20,0.22,0.7
1.946941,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,332,14,0.05,0.62
2.618952,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,270,24,0.11,0.56
3.135796,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,296,26,0.24,0.41
3.9289980000000004,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,293,33,0.41,0.47
1.6880259999999998,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,257,15,0.52,0.39
1.8664759999999998,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,312,13,0.31,0.89
2.148622,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,297,15,0.3,0.44
3.8862349999999997,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,332,26,0.16,0.35
3.354988,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,396,18,0.08,0.39
1.921953,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,239,17,0.18,0.71
2.168088,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,280,17,0.24,0.31
2.151417,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,193,25,0.37,0.92
0.6627350000000001,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,83,19,0.11,0.25
3.124295,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,450,15,0.25,0.71
3.0451099999999998,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,327,21,0.08,0.6
3.6893260000000003,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,262,32,0.33,0.87
6.114908,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,407,36,0.15,0.92
2.258207,1.6363339993426704,4.907220874751143,2.215224791020348,keijzer-15.training.csv,316,20,0.22,0.7
2.318845,3.3857027215336286,11.999976781740479,3.4640982638690376,keijzer-8.training.csv,332,14,0.05,0.62
3.038064,3.594681966699804,13.458732304857028,3.668614493900528,keijzer-8.training.csv,270,24,0.11,0.56
3.672908,2.4984460023881145,6.779226289989401,2.6036947382497435,keijzer-8.training.csv,296,26,0.24,0.41
4.601071,3.529938595893504,12.997460353918862,3.6051990727169083,keijzer-8.training.csv,293,33,0.41,0.47
1.9182830000000002,2.8802516715033657,8.832843554338186,2.9720100192190118,keijzer-8.training.csv,257,15,0.52,0.39
1.956243,3.4095296873379426,12.161886551979025,3.487389647283341,keijzer-8.training.csv,312,13,0.31,0.89
