Cpu,mae,mse,rmse,File,population,generation,crossover,pc
6.3956110000000015,0.1074399556487979,0.017465556419789606,0.13215731693625446,strogatz_shearflow1.csv,403,33,0.32,1.0
6.9839449999999985,0.09584693451148604,0.012298219362617204,0.11089733704024278,strogatz_shearflow1.csv,371,38,0.57,0.27
7.4840589999999985,0.06992955415063876,0.006484796057570158,0.08052823143202735,strogatz_shearflow1.csv,485,30,0.7,0.03
1.332147,0.2491313346146941,0.06810571423813798,0.26097071528839777,strogatz_shearflow1.csv,60,41,0.96,0.25
6.669023999999999,0.08297820671945215,0.009275625976647096,0.09631005127528018,strogatz_shearflow1.csv,297,46,0.49,0.42
0.926441,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,138,13,0.17,0.31
5.000187,0.08297820671945215,0.009275625976647096,0.09631005127528018,strogatz_shearflow1.csv,283,35,0.69,0.72
5.283123000000002,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,278,39,0.69,0.05
0.817121,0.2491313346146941,0.06810571423813798,0.26097071528839777,strogatz_shearflow1.csv,55,32,0.63,0.09
4.7664930000000005,0.2491313346146941,0.06810571423813798,0.26097071528839777,strogatz_shearflow1.csv,239,45,0.15,0.24
4.035850999999999,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,185,44,0.72,0.05
6.4043199999999985,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,403,33,0.72,0.36
5.286838,0.06992955415063876,0.006484796057570158,0.08052823143202735,strogatz_shearflow1.csv,457,23,0.93,0.05
1.323575,0.5660075143191745,0.3264037986170098,0.5713175987285967,strogatz_shearflow1.csv,109,29,0.28,0.42
5.5760700000000005,0.0698572323150979,0.006469661878795718,0.08043420838670398,strogatz_shearflow1.csv,246,48,0.83,0.59
2.509024,0.2491313346146941,0.06810571423813798,0.26097071528839777,strogatz_shearflow1.csv,129,47,0.07,0.58
1.8346370000000003,0.08297820671945215,0.009275625976647096,0.09631005127528018,strogatz_shearflow1.csv,253,15,0.73,0.66
3.216679,0.06976881917736387,0.00790991282921707,0.08893769071218945,strogatz_shearflow1.csv,431,16,0.7,0.54
2.737927,0.1074399556487979,0.017465556419789606,0.13215731693625446,strogatz_shearflow1.csv,389,16,0.41,0.6
0.6932229999999999,0.004597928664683493,2.3819611507997305e-05,0.004880533936773446,strogatz_vdp2.csv,485,30,0.7,0.03
